D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\dil_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
F:\2204-2304\RC\221025_malic_enzyme\0p-3.d ,1,3.622,4.404,4.592,935,3329,100,100,100,0.97,,0,0,0,0,,935,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\tp-3.d ,1,3.186,4.13,5.039,148.59,5143.74,100,100,100,0.612,,0,0,,,,,15.09,21.44,0.74,0,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\0p-2.d ,1,3.53,4.223,4.683,1284,8711,100,100,100,1.153,,0,0,0,0,,1284,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\00-1.d ,1,3.172,4.372,5.025,10189.11,131161.85,100,100,100,0.215,,0,0,,,,,0,0,0.85,6395.68,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\zero1.d ,1,3.283,4.027,4.663,17370.63,169872.77,100,100,100,0.375,,0,0,,,,,0,14.53,0.89,15748.99,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\zero3.d ,1,3.183,4.006,4.665,15870.49,171111.66,100,100,100,0.296,,0,0,,,,,1.16,0,0.85,17775.25,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\tp-2.d ,1,3.186,4.116,5.039,7249.08,175021.8,100,100,100,0.583,,0,0,,,,,0,313.09,0.57,8165.29,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\t0-1.d ,1,3.187,3.979,4.669,15663.04,189057.16,100,100,100,0.513,,0,0,,,,,0,0,0.89,25258.33,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\t0-3.d ,1,3.186,3.999,4.668,18333.03,212226.67,100,100,100,0.406,,0,345.09,,,,,0,18,0.88,23948.37,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\zero2.d ,1,3.186,3.999,4.88,18253.37,212536.83,100,100,100,0.299,,0,203.72,,,,,13.06,11.47,0.8,25446.31,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\t0-2.d ,1,3.188,4.003,4.67,20397.63,240275.81,100,100,100,0.436,,0,0,,,,,0,48.97,0.86,25895.03,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\00-2.d ,1,3.183,4.342,5.036,17855.87,317635.79,100,100,100,0.379,,244.05,0,,,,,12.69,22.38,0.74,15543.58,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\tp-1.d ,1,3.29,4.127,5.037,18217.18,338832.65,100,100,100,0.375,,0,1306.43,,,,,0,592.44,0.49,18654.79,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\00-3.d ,1,3.18,4.327,5.033,21397.52,362547.35,100,100,100,0.37,,0,0,,,,,0,0,0.72,20609.51,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\T0-1.d ,1,3.181,4.297,5.034,21926.58,390084.87,100,100,100,0.43,,0,0,,,,,0,1.85,0.84,26334.22,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\T0-2.d ,1,3.185,4.294,5.037,29277.32,401872.16,100,100,100,0.454,,0,0,,,,,0,208.21,0.67,24683.97,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\T0-3.d ,1,3.182,4.319,5.034,23842.46,421635.74,100,100,100,0.37,,0,0,,,,,0,181.5,0.61,23998.81,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\0P-2.d ,1,3.185,4.342,5.038,34814.21,603096.89,100,100,100,0.359,,0,0,,,,,0,442.56,0.54,37903.61,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\0P-1.d ,1,3.276,4.333,5.023,36395.68,612697.7,100,100,100,0.354,,0,497.88,,,,,0,332.85,0.55,37222.98,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\0p-1.d ,1,3.187,4.006,5.039,66773.56,873045.76,100,100,100,0.314,,0,0,,,,,16.47,432.55,0.68,81499.3,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\0P-3.d ,1,3.185,4.353,5.038,76347.28,947488.11,100,100,100,0.298,,0,0,,,,,24.75,384.17,0.62,80907.05,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\TP-1.d ,1,3.185,4.329,5.038,89445.87,1146476.13,100,100,100,0.214,,0,0,,,,,30.34,127.11,0.87,91800.7,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\TP-2.d ,1,3.184,4.273,5.037,131814.16,1473097.7,100,100,100,0.434,,0,431.35,,,,,17.03,349.05,0.76,125286.01,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\TP-3.d ,1,3.183,4.266,5.035,164182.35,1696466.61,100,100,100,0.172,,0,0,,,,,34.22,148.85,0.87,154721.17,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-4.d ,1,3.581,3.955,4.984,56.29,2588.44,100,100,100,0.766,,0,0,,,,,0,58.25,0.38,0,,,  ,248.9664,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-5.d ,2,4.267,4.511,5.013,917.76,42115.35,12.96,3.41,11.47,0.765,,0,1134.41,,,,,217.6,691.06,0.97,4206,,,  ,248.9664,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-4.d ,1,3.58,3.999,4.983,7881.88,80521.87,100,100,100,0.376,,0,0,,,,,0,98.81,0.34,9554.26,,,  ,248.9664,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-5.d ,1,3.584,3.938,4.267,26951.37,325021.21,100,100,88.53,0.303,,0,0,,,,,0,217.6,0.98,31492.21,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-1.d ,1,3.581,3.917,4.983,49322.14,361460.81,100,100,100,0.234,,0,0,,,,,0,478.44,0.71,37431.63,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-3.d ,1,3.58,3.933,4.983,28244.84,521564.01,100,100,100,0.437,,0,0,,,,,0,165.13,0.47,32179.77,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-3.d ,1,3.581,3.935,4.984,46641.02,583977.27,100,100,100,0.318,,0,881.54,,,,,0,379.75,0.83,55946.3,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-2.d ,1,3.577,3.929,4.98,46016,605197.42,100,100,100,0.293,,0,0,,,,,0,536.13,0.63,48808.78,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-5.d ,1,3.633,3.949,4.983,77085.87,785727.4,100,100,100,0.255,,0,0,,,,,0,7.36,0.69,73356.7,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-2.d ,1,3.58,3.915,4.983,62914.21,991897.9,100,100,100,0.322,,0,2840.56,,,,,0,2435.56,0.43,58516.43,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-1.d ,1,3.577,3.911,4.98,74255.87,1046838.6,100,100,100,0.299,,0,2953.02,,,,,0,1893.52,0.47,64776.35,,62.58,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_07.d ,1,3.957,4.432,4.981,3134.89,61466.74,100,100,100,0.375,,0,0,,,,,0,107.44,0.54,0,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_07.d ,1,4.019,4.57,4.987,2805.42,63688.6,100,100,100,0.346,,0,0,,,,,0,46.5,1.53,3633.86,,2.18,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_03.d ,1,4.013,4.422,4.981,3971.54,128757.95,100,100,100,0.518,,0,0,,,,,0,815.81,0.45,5751.39,,3.08,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_00.d ,1,3.959,4.299,4.983,15551.04,239278.99,100,100,100,0.319,,0,2842.29,,,,,0,1717.06,0.49,15660.52,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_00.d ,1,3.958,4.301,4.981,20002.18,287002.22,100,100,100,0.276,,0,0,,,,,0,75.44,0.38,16037.72,,15.53,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_01.d ,1,3.955,4.297,4.979,22351.16,320717.5,100,100,100,0.279,,0,2449.11,,,,,0,584.88,0.5,16268.91,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_02.d ,1,3.96,4.281,4.984,27907.73,418464.21,100,100,100,0.287,,0,2756.94,,,,,0,954.25,0.53,32412.39,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_02.d ,1,3.964,4.305,4.987,26384.46,463883.58,100,100,100,0.397,,0,3527.33,,,,,0,2428.38,0.65,22268.61,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_01.d ,1,3.96,4.299,4.984,26572.34,466116.28,100,100,100,0.403,,0,2809.23,,,,,0,1204.63,0.6,26459.39,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_03.d ,1,3.962,4.295,4.986,42926,797494.61,100,100,100,0.408,,0,3590.33,,,,,0,1574.88,0.65,45649.88,,33.33,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_04.d ,1,3.961,4.299,4.984,58708.39,931726.25,100,100,100,0.387,,0,3656.55,,,,,0,3122.5,0.69,57577.98,,45.59,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_06.d ,1,3.962,4.297,4.985,57805.2,948052.15,100,100,100,0.273,,0,4745.29,,,,,0,3902.75,0.74,58911.42,,44.89,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_04.d ,1,3.956,4.294,4.98,54354.47,953021.67,100,100,100,0.413,,0,2647.11,,,,,0,983.13,0.65,50931.91,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_05.d ,1,3.902,4.288,4.981,60563.79,1044335.52,100,100,100,0.397,,0,3660.43,,,,,0,2666.06,0.69,62219.69,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_06.d ,1,3.958,4.296,4.982,70619.32,1116026.51,100,100,100,0.387,,0,3332.16,,,,,0,3203.25,0.69,68873.45,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_05.d ,1,3.852,4.288,4.987,62445.14,1197637.35,100,100,100,0.422,,0,4945.4,,,,,0,2064.19,0.7,67704.66,,48.49,  ,248.9707,,,,,,,,,,,
