D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\dil_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
F:\2204-2304\RC\221025_malic_enzyme\zero1.d ,1,2.116,3.611,5.035,216118.79,2643557.59,100,100,100,0.619,,0,0,,,,,0,0,1,201678.05,,,  ,104.0307,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\TP-3.d ,1,2.124,3.65,5.035,204399.1,2646292.08,100,100,100,0.291,,0,0,,,,,13.22,0,1.05,166825.39,,,  ,237.0881,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\zero2.d ,1,2.128,3.599,5.039,215840.26,2700778.74,100,100,100,0.209,,0,0,,,,,77.81,24.72,1.01,216805.53,,,  ,104.0307,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-5.d ,1,3.368,3.701,4.078,786,569,100,100,100,0.71,,0,0,0,0,,786,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-4.d ,1,3.18,3.651,4.227,482,1097,100,100,100,1.048,,0,0,0,0,,482,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-3.d ,1,3.303,3.571,4.243,122.75,1423.84,100,100,100,0.19,,0,0,,,,,0,0,0.91,0,,,  ,237.0935,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-3.d ,1,3.408,3.658,4.242,309.22,1577.48,100,100,100,0.202,,0,0,,,,,0,0,0.97,374.1,,,  ,237.0935,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-5.d ,1,3.412,3.629,4.246,350.85,1807.14,100,100,100,0.139,,0,0,,,,,0,0,1.03,0,,,  ,237.0935,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-2.d ,1,3.408,3.645,4.241,341.07,1869.08,100,100,100,0.217,,0,0,,,,,0,0,0.66,469.68,,,  ,141.0179,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-1.d ,1,3.432,3.611,4.239,214.46,2155.31,100,100,100,0.187,,0,0,,,,,0,0,0.77,643.38,,14.19,  ,141.0179,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-2.d ,1,3.299,3.615,4.239,133.08,2577.32,100,100,100,0.306,,0,0,,,,,0,0,0.88,618.87,,,  ,237.0935,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-4.d ,1,3.542,3.815,4.104,234.76,3006.08,100,100,100,0.205,,0,0,,,,,0,0,1,0,,,  ,248.9664,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-1.d ,1,3.356,3.646,4.242,715.05,3214.71,100,100,100,0.127,,0,0,,,,,0,0,0.96,635.49,,,  ,237.0935,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_03.d ,1,2.438,2.804,3.348,7695,20371,100,100,100,0.909,,0,0,0,0,,7695,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_05.d ,1,2.352,2.8,3.487,9470.82,37645.69,100,100,100,0.066,,0,0,,,,,31,0,0.97,10507.52,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_06.d ,1,2.519,2.804,3.488,8424.27,37959.43,100,100,100,0.075,,0,0,,,,,0,0,0.95,10117.07,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_07.d ,1,2.463,2.799,3.487,9271.2,38096.79,100,100,100,0.068,,0,0,,,,,0,31.25,1.01,12308.07,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_01.d ,1,2.065,2.802,3.467,10937,39535,100,100,100,1.403,,0,0,0,0,,10937,,65.97,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_02.d ,1,2.247,2.796,3.356,13042,40630,100,100,100,1.109,,0,0,0,0,,13042,,78.68,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_07.d ,1,2.525,2.808,3.493,9642.7,40798.03,100,100,100,0.071,,0,0,,,,,0,0,0.98,12239.05,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_00.d ,1,2.353,2.806,3.487,8922.52,41020.05,100,100,100,0.077,,0,0,,,,,13.5,0,0.94,12506.24,,53.82,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_02.d ,1,2.328,2.822,3.509,11730,42356,100,100,100,1.181,,0,0,0,0,,11730,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_06.d ,1,2.437,2.798,3.402,12815,42735,100,100,100,0.965,,0,0,0,0,,12815,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_04.d ,1,2.628,3.224,3.486,25.18,43297.99,100,100,100,28.664,,0,0,,,,,0,0,293.72,0,,0.15,  ,237.0892,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_00.d ,1,2.521,2.805,3.489,9611.34,44893.04,100,100,100,0.078,,0,0,,,,,0,0,0.98,12508.68,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_04.d ,1,2.577,2.811,3.49,9312.91,44896.15,100,100,100,0.08,,0,0,,,,,0,0,0.96,13556.77,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_03.d ,1,2.327,2.798,3.43,14293,44964,100,100,100,1.103,,0,0,0,0,,14293,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_05.d ,1,2.358,2.808,3.493,11847.85,52631.13,100,100,100,0.074,,0,0,,,,,0,0,0.96,14125.12,,,  ,146.0453,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_01.d ,1,2.355,2.807,3.101,12088.52,54522.63,100,100,100,0.075,,0,0,,,,,37.56,0,0.95,14985.66,,72.92,  ,146.0453,,,,,,,,,,,
