D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\dil_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
F:\2204-2304\RC\221025_malic_enzyme\zero1.d ,1,3.708,4.245,4.71,739.94,16262.13,100,100,100,0.366,,0,0,,,,,71.75,0,0.83,913.25,,,  ,346.0573,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\zero3.d ,1,3.607,4.222,4.71,1270.22,18794.35,100,100,100,0.247,,0,0,,,,,35.19,9.47,0.96,0,,,  ,346.0465,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\t0-1.d ,1,3.61,4.211,5.039,1642.95,21515.22,100,100,100,0.39,,0,0,,,,,67,0,0.87,1816.69,,,  ,346.0573,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\zero2.d ,1,3.61,4.209,5.039,1421.34,21995.09,100,100,100,0.439,,0,0,,,,,56.06,0,0.87,1135.01,,,  ,346.0465,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\0P-1.d ,1,3.699,4.42,5.023,1536.98,23466.11,100,100,100,0.358,,0,0,,,,,0,30.77,0.55,2387.51,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\t0-3.d ,1,3.61,4.212,5.039,1825.78,23515.85,100,100,100,0.392,,0,0,,,,,82.34,20.81,0,1562.46,,,  ,346.0573,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\TP-1.d ,1,3.609,4.459,5.038,1543.37,23922.83,100,100,100,0.258,,0,0,,,,,20.63,52.54,0.9,1577.37,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\0P-2.d ,1,3.608,4.434,5.038,1218.27,24452.62,100,100,100,0.419,,0,0,,,,,29.25,0,0.5,2446.01,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\t0-2.d ,1,3.612,4.205,4.703,1893.5,26958.99,100,100,100,0.237,,0,0,,,,,22.53,0,0.94,2070.25,,,  ,346.0465,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\0P-3.d ,1,3.609,4.447,5.038,1791.19,29441.86,100,100,100,0.358,,0,0,,,,,8.41,59.94,0.75,1818.46,,,  ,558.0646,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\TP-2.d ,1,3.608,4.411,5.037,1470.9,31714.94,100,100,100,0.359,,0,0,,,,,58.06,58.06,0.76,2135.01,,,  ,346.0473,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\0p-1.d ,1,3.61,4.26,5.039,2143.18,32565.56,100,100,100,0.253,,234.64,313.2,,,,,39.53,28.81,0.99,1675.24,,69.1,  ,346.0573,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\T0-3.d ,1,3.711,4.385,5.034,2842.93,36321.88,100,100,100,0.363,,411.46,0,,,,,34.22,0,0.64,3998.17,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\TP-3.d ,1,3.606,4.419,5.035,1948.56,39004.85,100,100,100,0.334,,0,0,,,,,24.38,0,0.79,2742.94,,,  ,346.0473,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\00-2.d ,1,3.607,4.381,5.036,3713.63,39596.25,100,100,100,0.178,,0,0,,,,,15.34,29.42,0.94,4332.26,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\T0-2.d ,1,3.608,4.37,5.037,5142.19,53554.46,100,100,100,0.174,,0,0,,,,,14.41,0,0.87,6596,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\00-3.d ,1,3.71,4.368,5.033,5476.8,56158.38,100,100,100,0.171,,0,0,,,,,45.72,0,0.97,6168.02,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\T0-1.d ,1,3.71,4.363,5.034,8108.41,82477.42,100,100,100,0.17,,0,0,,,,,26.91,31.95,0.97,7016.37,,,  ,248.9701,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-5.d ,1,3.58,4.032,4.427,389.16,4462.58,100,100,100,0.191,,0,0,,,,,28.94,22.25,0.49,719.86,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-3.d ,1,3.581,3.933,4.507,742.98,6715.03,100,100,100,0.151,,0,442.65,,,,,39.44,158.84,0.79,1115.86,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-4.d ,1,3.713,4.206,4.55,773,7484,100,100,100,0.837,,0,0,0,0,,773,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-5.d ,1,3.584,3.925,4.51,1030.97,8144.84,100,100,100,0.132,,316.28,400.21,,,,,79.5,180.67,0.46,0,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-1.d ,1,3.581,3.941,4.507,758.23,8738.02,100,100,100,0.221,,0,0,,,,,0,238.06,0.97,1158,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-2.d ,1,3.577,3.947,4.503,1481.91,13104.82,100,100,100,0.183,,0,433.88,,,,,22.88,99.56,0.32,2468.86,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-4.d ,1,3.58,3.919,4.507,1449.98,13753.5,100,100,100,0.207,,0,381.65,,,,,24.31,211.04,0.55,0,,,  ,248.9664,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-3.d ,1,3.58,3.899,4.177,2064.03,20928.11,100,100,100,0.202,,0,0,,,,,55.88,308.03,0.69,2253.21,,,  ,424.558,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-2.d ,1,3.58,3.87,4.506,3362.39,34710.75,100,100,100,0.172,,0,0,,,,,72.56,65.88,0.45,2540.13,,,  ,248.9664,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-1.d ,1,3.577,3.883,4.504,2779.5,41303.27,100,100,100,0.27,,0,0,,,,,15,168.91,0.44,3318.37,,60.23,  ,664.1093,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_03.d ,1,4.068,4.409,4.981,4352.18,34705.15,100,100,100,0.197,,0,210.53,,,,,0,103.56,0.58,4290.88,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_06.d ,1,4.069,4.386,4.982,11141.26,92853.24,100,100,100,0.139,,0,0,,,,,0,85.88,0.7,17279.83,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_05.d ,1,4.046,4.357,4.983,20469,96398,100,100,100,0.937,,0,0,0,0,,20469,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_05.d ,1,4.068,4.371,4.981,13548.08,101893.9,100,100,100,0.125,,0,394.92,,,,,0,58.3,0.68,20580.78,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_04.d ,1,3.89,4.361,5.065,25082,115917,100,100,100,1.175,,0,0,0,0,,25082,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_06.d ,1,4.072,4.368,4.985,17550.36,118156.93,100,100,100,0.112,,249.18,0,,,,,24.81,74.25,0.67,23690.57,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_07.d ,1,4.074,4.38,4.987,13046.11,136458.85,100,100,100,0.303,,0,0,,,,,0,57.75,0.64,19081.31,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_07.d ,1,4.068,4.383,4.981,14515.05,146914.14,100,100,100,0.309,,0,0,,,,,17.13,34.11,0.67,17342.83,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_04.d ,1,4.071,4.366,4.984,23074.39,149667.88,100,100,100,0.108,,0,216.01,,,,,0,83,0.7,32819.7,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_03.d ,1,4.073,4.362,4.986,27570.91,167684.03,100,100,100,0.101,,0,0,,,,,0,42.83,0.68,29286.98,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_02.d ,1,4.071,4.361,4.984,33648.95,199163.84,100,100,100,0.099,,0,0,,,,,0,72.31,0.72,44487.47,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_01.d ,1,3.894,4.354,5.036,43593,200200,100,100,100,1.142,,0,0,0,0,,43593,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_02.d ,1,4.074,4.363,4.987,34190.65,204021.67,100,100,100,0.099,,0,387.58,,,,,0,181.99,0.7,37391.7,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_01.d ,1,4.071,4.363,4.984,32637.19,206920.39,100,100,100,0.106,,0,0,,,,,0,68.55,0.68,33833.96,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_00.d ,1,4.068,4.379,4.981,24511.3,213226.9,100,100,100,0.185,,0,0,,,,,35.63,29.25,0.56,42148.61,,45.29,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_00.d ,1,4.07,4.361,4.983,38156.31,245358.91,100,100,100,0.107,,0,0,,,,,22.25,66.84,0.65,40194.25,,,  ,248.9707,,,,,,,,,,,
