D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\dil_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
F:\2204-2304\RC\220902_Pyc\N_N_2_20x.d ,1,4.547,4.807,5.501,1239.28,3714.92,100,100,100,0.072,,0,0,,,,,71.63,0,1.1,913.52,,,  ,156.9865,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\E_N_4_20x.d ,1,4.551,4.8,5.505,1525.31,4135.32,100,100,100,0.096,,0,0,,,,,0,94.38,0.79,1579.7,,,  ,156.9865,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\N_N_1_20x.d ,1,4.556,4.809,5.156,1320.59,5649.07,100,100,93.85,0.154,,0,0,,,,,0,0,0.68,1340.7,,,  ,156.9865,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\N_N_3_20x.d ,1,4.548,4.802,5.328,1606.15,5664.4,100,100,100,0.133,,0,0,,,,,46.63,0,0.48,1802.71,,,  ,156.9865,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\E_N_1_20x.d ,1,4.548,4.803,5.503,1640.22,6547.25,100,100,100,0.139,,0,0,,,,,0.5,0,0.87,1753.63,,,  ,156.9865,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_00.d ,1,4.388,4.67,5.011,9535.82,60814.72,100,100,100,0.106,,0,0,,,,,0,0,0.79,8398.57,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_00.d ,1,4.442,4.672,5.009,10221.53,61582.89,100,100,100,0.159,,0,0,,,,,0,0,0.78,10101.56,,2.12,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_03.d ,1,4.192,4.678,5.009,27236.15,195631.16,100,100,100,0.12,,0,653.29,,,,,0,738.88,0.82,30531.33,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_07.d ,1,4.165,4.65,5.008,29924.92,197956.09,100,100,100,0.11,,0,0,,,,,0,236.62,0.83,34618.59,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_07.d ,1,4.033,4.653,4.987,45230.23,230573.71,100,100,100,0.085,,0,0,,,,,2.88,119.44,0.81,46026.93,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_01.d ,1,4.472,4.654,5.011,112275.87,650828.52,100,100,100,0.097,,0,650.51,,,,,0,655.5,0.89,139343.39,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_01.d ,1,4.273,4.656,5.007,171506.11,845758.07,100,100,100,0.082,,0,1035.03,,,,,0,932.75,0.89,191010.64,,,  ,248.9707,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_05.d ,1,4.032,4.648,4.987,320524.63,1300734.76,100,100,100,0.068,,0,1240.18,,,,,0,1218.38,0.9,298737.69,,,  ,808.1205,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_06.d ,1,4.193,4.655,5.009,328216.42,1572417.16,100,100,100,0.08,,0,1783.17,,,,,0,1396,0.92,347291.38,,,  ,808.1205,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_06.d ,1,4.225,4.653,5.013,342891.3,1421592.1,100,100,100,0.069,,0,1297.21,,,,,0,1052.38,0.91,313851.59,,,  ,808.1205,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_03.d ,1,4.031,4.647,5.013,358876.05,1450649.67,100,100,100,0.067,,0,1100.7,,,,,0,956.38,0.9,314309.31,,,  ,808.1205,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_04.d ,1,4.057,4.649,5.012,385472.14,1544990.22,100,100,100,0.067,,0,1515.29,,,,,0,1233.5,0.91,352798.69,,,  ,808.1205,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\R_02.d ,1,4.309,4.65,4.987,388321.07,1550418.26,100,100,100,0.067,,0,1118.07,,,,,0,1490.38,0.92,343675.41,,,  ,808.1205,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_04.d ,1,4.109,4.64,5.008,413332.94,1647165.66,100,100,100,0.066,,0,1045.18,,,,,0,1062.13,0.92,398498.56,,,  ,808.1205,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_02.d ,1,4.14,4.647,5.011,427395.27,1722975.26,100,100,100,0.067,,0,1002.43,,,,,0,847.13,0.91,416764.16,,,  ,808.1205,,,,,,,,,,,
F:\2204-2304\RC\220608_Pyc\N_05.d ,1,4.054,4.647,5.008,441154.22,1798479,100,100,100,0.068,,0,1970.4,,,,,0,1288.45,0.91,435023.56,,,  ,808.1205,,,,,,,,,,,
